x;y;datetime;smd50upveg;distroad;elevation;day
698157,154;7225785,443;2010-08-01 12:43;Coni;1188,48645;252;1
698152,4536;7225789,971;2010-08-01 12:45;Coni;1188,48645;252;1
698157,9359;7225785,495;2010-08-01 12:47;Coni;1188,48645;240;1
698155,2356;7225788,295;2010-08-01 12:49;Coni;1188,48645;249;1
698152,765;7225793,531;2010-08-01 12:51;Coni;1188,48645;252;1
698150,0114;7225784,22;2010-08-01 12:53;Coni;1188,48645;263;1
698152,7163;7225790,733;2010-08-01 12:55;Coni;1188,48645;276;1
698151,3268;7225788,033;2010-08-01 12:57;Coni;1188,48645;256;1
698142,2137;7225797,481;2010-08-01 12:59;Coni;1188,48645;269;1
698149,9045;7225795,202;2010-08-01 13:01;Coni;1188,48645;275;1
698143,2934;7225769,615;2010-08-01 13:03;Clear;1170,469971;253;1
698156,5781;7225784,659;2010-08-01 13:05;Coni;1188,48645;260;1
698159,9867;7225791,22;2010-08-01 13:07;Coni;1188,48645;262;1
698153,2822;7225796,359;2010-08-01 13:09;Coni;1188,48645;271;1
698156,0182;7225796,542;2010-08-01 13:11;Coni;1188,48645;275;1
698152,9697;7225796,338;2010-08-01 13:13;Coni;1188,48645;258;1
698149,7137;7225788,67;2010-08-01 13:15;Coni;1188,48645;254;1
698149,778;7225792,399;2010-08-01 13:17;Coni;1188,48645;270;1
698150,0759;7225787,949;2010-08-01 13:19;Coni;1188,48645;264;1
698169,0835;7225757,372;2010-08-01 13:21;Clear;1170,469971;274;1
698140,1919;7225730,294;2010-08-01 13:23;Clear;1170,469971;269;1
698144,8144;7225725,761;2010-08-01 13:25;Clear;1170,469971;254;1
698162,3702;7225716,878;2010-08-01 13:27;Coni;1154,3396;279;1
698147,8634;7225725,965;2010-08-01 13:29;Clear;1170,469971;247;1
698123,9469;7225757,145;2010-08-01 13:31;Coni;1217,57959;242;1
698140,3448;7225740,921;2010-08-01 13:33;Clear;1170,469971;258;1
698150,1851;7225734,688;2010-08-01 13:35;Clear;1170,469971;249;1
698158,3102;7225749,387;2010-08-01 13:37;Clear;1170,469971;270;1
698131,3707;7225752,986;2010-08-01 13:39;Clear;1170,469971;263;1
698147,1223;7225738,208;2010-08-01 13:41;Clear;1170,469971;269;1
698134,6689;7225745,942;2010-08-01 13:43;Clear;1170,469971;267;1
698150,4603;7225735,265;2010-08-01 13:45;Clear;1170,469971;268;1
698162,8311;7225753,415;2010-08-01 13:47;Clear;1170,469971;243;1
698143,7374;7225746,549;2010-08-01 13:49;Clear;1170,469971;258;1
698126,072;7225761,757;2010-08-01 13:51;Coni;1217,57959;281;1
698145,3333;7225736,785;2010-08-01 13:53;Clear;1170,469971;244;1
698143,38;7225744,849;2010-08-01 13:55;Clear;1170,469971;259;1
698139,1994;7225745,128;2010-08-01 13:57;Clear;1170,469971;265;1
698160,0496;7225775,02;2010-08-01 13:59;Coni;1188,48645;290;1
698137,843;7225740,753;2010-08-01 14:01;Clear;1170,469971;265;1
698133,1255;7225759,622;2010-08-01 14:03;Clear;1170,469971;252;1
698142,0968;7225742,901;2010-08-01 14:05;Clear;1170,469971;267;1
698148,7553;7225727,887;2010-08-01 14:07;Clear;1170,469971;267;1
698149,8496;7225739,694;2010-08-01 14:09;Clear;1170,469971;281;1
698145,0674;7225754,833;2010-08-01 14:11;Clear;1170,469971;278;1
698125,6477;7225739,937;2010-08-01 14:13;Coni;1217,57959;257;1
698157,635;7225750,087;2010-08-01 14:15;Clear;1170,469971;283;1
698163,9539;7225754,235;2010-08-01 14:17;Clear;1170,469971;261;1
698155,7539;7225799,318;2010-08-01 14:19;Coni;1188,48645;276;1
698148,0906;7225782,415;2010-08-01 14:21;Coni;1188,48645;254;1
698156,7363;7225801,06;2010-08-01 14:23;Coni;1188,48645;303;1
698150,4034;7225792,441;2010-08-01 14:25;Coni;1188,48645;267;1
698154,4363;7225790,849;2010-08-01 14:27;Coni;1188,48645;264;1
698157,1441;7225790,285;2010-08-01 14:29;Coni;1188,48645;249;1
698152,0465;7225800,746;2010-08-01 14:31;Coni;1188,48645;257;1
698154,4686;7225792,713;2010-08-01 14:33;Coni;1188,48645;259;1
698151,434;7225777,052;2010-08-01 14:35;Coni;1188,48645;218;1
698158,3942;7225790,368;2010-08-01 14:37;Coni;1188,48645;295;1
698156,0781;7225790,959;2010-08-01 14:39;Coni;1188,48645;252;1
698157,5314;7225777,459;2010-08-01 14:41;Coni;1188,48645;241;1
698151,4147;7225783,196;2010-08-01 14:43;Coni;1188,48645;270;1
698155,5631;7225792,787;2010-08-01 14:45;Coni;1188,48645;258;1
698152,2475;7225790,702;2010-08-01 14:47;Coni;1188,48645;255;1
698159,0759;7225783,709;2010-08-01 14:49;Coni;1188,48645;262;1
698147,2616;7225787,761;2010-08-01 14:51;Coni;1188,48645;261;1
698153,6396;7225786,325;2010-08-01 14:53;Coni;1188,48645;269;1
698150,7324;7225793,395;2010-08-01 14:55;Coni;1188,48645;256;1
698155,1586;7225796,485;2010-08-01 14:57;Coni;1188,48645;257;1
698150,808;7225788,743;2010-08-01 14:59;Coni;1188,48645;264;1
698156,8311;7225790,264;2010-08-01 15:01;Coni;1188,48645;268;1
698151,4682;7225795,306;2010-08-01 15:03;Coni;1188,48645;261;1
698157,2679;7225788,431;2010-08-01 15:05;Coni;1188,48645;267;1
698151,9373;7225795,338;2010-08-01 15:07;Coni;1188,48645;257;1
698153,2452;7225785,181;2010-08-01 15:09;Coni;1188,48645;257;1
698146,2788;7225797,753;2010-08-01 15:11;Coni;1188,48645;266;1
698154,4686;7225792,713;2010-08-01 15:13;Coni;1188,48645;259;1
698153,8382;7225783,358;2010-08-01 15:15;Coni;1188,48645;264;1
698155,7201;7225800,992;2010-08-01 15:17;Coni;1188,48645;295;1
698156,4235;7225801,039;2010-08-01 15:19;Coni;1188,48645;308;1
698156,4043;7225787,255;2010-08-01 15:21;Coni;1188,48645;262;1
698146,7156;7225795,92;2010-08-01 15:23;Coni;1188,48645;267;1
698154,5479;7225800,914;2010-08-01 15:25;Coni;1188,48645;267;1
698153,6595;7225800,109;2010-08-01 15:27;Coni;1188,48645;268;1
698161,6605;7225793,194;2010-08-01 15:29;Coni;1188,48645;275;1
698156,7719;7225772,38;2010-08-01 15:31;Coni;1188,48645;241;1
698155,2134;7225781,588;2010-08-01 15:33;Coni;1188,48645;239;1
698154,8137;7225782,865;2010-08-01 15:35;Coni;1188,48645;253;1
698151,9049;7225793,473;2010-08-01 15:37;Coni;1188,48645;263;1
698146,651;7225792,19;2010-08-01 15:39;Coni;1188,48645;272;1
698151,4681;7225795,306;2010-08-01 15:41;Coni;1188,48645;269;1
698147,7308;7225787,792;2010-08-01 15:43;Coni;1188,48645;250;1
698152,5278;7225788,858;2010-08-01 15:45;Coni;1188,48645;267;1
698154,8907;7225786,409;2010-08-01 15:47;Coni;1188,48645;246;1
698147,542;7225785,917;2010-08-01 15:49;Coni;1188,48645;266;1
698155,9354;7225787,224;2010-08-01 15:51;Coni;1188,48645;252;1
698168,1205;7225769,414;2010-08-01 15:53;Clear;1170,469971;274;1
698058,6392;7225759,109;2010-08-01 15:55;Coni;1264,911011;257;1
698024,5901;7225705,798;2010-08-01 15:57;Coni;1298,075439;305;1
698029,2658;7225701,641;2010-08-01 15:59;Coni;1250;287;1
698037,7267;7225711,333;2010-08-01 16:01;Coni;1250;289;1
698038,1661;7225714,156;2010-08-01 16:03;Coni;1250;286;1
698031,4581;7225729,911;2010-08-01 16:05;Coni;1264,911011;316;1
698036,468;7225697,28;2010-08-01 16:07;Coni;1250;274;1
698040,0914;7225690,072;2010-08-01 16:09;Coni;1250;256;1
698034,4254;7225690,252;2010-08-01 16:11;Coni;1250;258;1
698043,3983;7225681,726;2010-08-01 16:13;Coni;1250;243;1
698043,5361;7225699,615;2010-08-01 16:15;Coni;1250;291;1
698039,7295;7225714,26;2010-08-01 16:17;Coni;1250;300;1
698043,618;7225689,004;2010-08-01 16:19;Coni;1250;256;1
698040,0691;7225695,099;2010-08-01 16:21;Coni;1250;273;1
698040,5283;7225688,239;2010-08-01 16:23;Coni;1250;243;1
698030,9855;7225690,022;2010-08-01 16:25;Coni;1250;265;1
698034,8621;7225688,419;2010-08-01 16:27;Coni;1250;257;1
697910,2807;7225693,686;2010-08-01 16:29;Coni;1392,838867;263;1
697908,0456;7225619,036;2010-08-01 16:31;Coni;1360,147095;248;1
697989,7885;7225549,812;2010-08-01 16:33;Coni;1250;261;1
698083,9909;7225573,806;2010-08-01 16:35;Coni;1170,469971;261;1
698110,642;7225565,159;2010-08-01 16:37;Mire;1154,3396;224;1
698023,0777;7225713,147;2010-08-01 16:39;Coni;1298,075439;312;1
698034,1494;7225689,674;2010-08-01 16:41;Coni;1250;292;1
698039,1164;7225690,566;2010-08-01 16:43;Coni;1250;235;1
698043,4386;7225694,02;2010-08-01 16:45;Coni;1250;323;1
698043,1817;7225690,838;2010-08-01 16:47;Coni;1250;232;1
698037,5064;7225680,587;2010-08-01 16:49;Coni;1250;243;1
698039,7834;7225675,897;2010-08-01 16:51;Coni;1250;230;1
698034,2142;7225693,404;2010-08-01 16:53;Coni;1250;284;1
698041,8386;7225682,739;2010-08-01 16:55;Coni;1250;235;1
698048,5939;7225685,053;2010-08-01 16:57;Coni;1250;254;1
698040,0914;7225690,072;2010-08-01 16:59;Coni;1250;257;1
698040,2155;7225688,218;2010-08-01 17:01;Coni;1250;254;1
698042,0695;7225681,637;2010-08-01 17:03;Coni;1250;226;1
698040,1558;7225693,801;2010-08-01 17:05;Coni;1250;277;1
698047,8085;7225695,617;2010-08-01 17:07;Coni;1250;279;1
698048,8572;7225697,55;2010-08-01 17:09;Coni;1250;276;1
698044,3721;7225684,771;2010-08-01 17:11;Coni;1250;269;1
698040,3024;7225686,92;2010-08-01 17:13;Coni;1250;244;1
698041,0985;7225679,709;2010-08-01 17:15;Coni;1250;260;1
698039,4014;7225686,301;2010-08-01 17:17;Coni;1250;252;1
698035,7561;7225710,27;2010-08-01 17:19;Coni;1250;291;1
698042,5708;7225707;2010-08-01 17:21;Coni;1250;303;1
698051,4132;7225694,554;2010-08-01 17:23;Coni;1250;282;1
698198,1442;7225725,605;2010-08-01 17:25;Coni;1123,610229;266;1
698312,162;7225672,892;2010-08-01 17:27;Coni;1012,422852;248;1
698265,1215;7225589,653;2010-08-01 17:29;Mire;1030,776367;211;1
698270,5705;7225606,78;2010-08-01 17:31;Mire;1030,776367;266;1
698301,4678;7225609,781;2010-08-01 17:33;Coni;982,3441162;248;1
698369,663;7225665,567;2010-08-01 17:35;Coni;948,6832886;337;1
698323,3829;7225662,468;2010-08-01 17:37;Coni;996,2429199;247;1
698599,6553;7225837,998;2010-08-01 17:40;Clear;820,0609741;265;1
698592,7744;7225816,49;2010-08-01 17:41;Coni;790,569397;254;1
698591,1503;7225821,968;2010-08-01 17:43;Clear;820,0609741;268;1
698594,8035;7225807,313;2010-08-01 17:59;Coni;790,569397;244;1
699941,6172;7225135,39;2010-08-02 00:01;Mire;531,5072632;282;2
699944,3228;7225133,71;2010-08-02 00:03;Mire;531,5072632;278;2
699942,5713;7225131,729;2010-08-02 00:05;Mire;531,5072632;278;2
699944,3227;7225133,71;2010-08-02 00:07;Mire;531,5072632;281;2
699944,9607;7225128,91;2010-08-02 00:09;Mire;531,5072632;296;2
699950,1216;7225129,258;2010-08-02 00:11;Mire;531,5072632;284;2
699949,6211;7225127,362;2010-08-02 00:13;Mire;531,5072632;293;2
699946,6811;7225138,339;2010-08-02 00:15;Mire;531,5072632;267;2
699932,1527;7225133,633;2010-08-02 00:17;Mire;531,5072632;287;2
699944,6914;7225144,538;2010-08-02 00:19;Mire;531,5072632;287;2
699948,4948;7225139,393;2010-08-02 00:21;Mire;531,5072632;286;2
699944,4915;7225128,878;2010-08-02 00:23;Mire;531,5072632;301;2
699945,4922;7225137,327;2010-08-02 00:25;Mire;531,5072632;290;2
699942,2394;7225134,314;2010-08-02 00:27;Mire;531,5072632;295;2
699948,6577;7225123,012;2010-08-02 00:29;Mire;531,5072632;307;2
699945,4173;7225133,783;2010-08-02 00:31;Mire;531,5072632;288;2
699936,4722;7225131,317;2010-08-02 00:33;Mire;531,5072632;282;2
699944,8669;7225141,942;2010-08-02 00:35;Mire;531,5072632;269;2
699945,2611;7225133,773;2010-08-02 00:37;Mire;531,5072632;279;2
699947,8572;7225130,223;2010-08-02 00:39;Mire;531,5072632;278;2
699952,0549;7225116,909;2010-08-02 00:41;Coni;565,6854248;286;2
699956,8088;7225120,955;2010-08-02 00:43;Mire;531,5072632;294;2
699949,4651;7225127,351;2010-08-02 00:45;Mire;531,5072632;271;2
699949,2302;7225136,649;2010-08-02 00:47;Mire;531,5072632;271;2
699944,4919;7225128,878;2010-08-02 00:49;Mire;531,5072632;276;2
699938,2705;7225131,438;2010-08-02 00:51;Mire;531,5072632;294;2
699943,5456;7225159,175;2010-08-02 00:53;Mire;531,5072632;322;2
699936,7471;7225145,864;2010-08-02 00:55;Mire;531,5072632;280;2
699932,8562;7225138,337;2010-08-02 00:57;Mire;531,5072632;291;2
699939,9244;7225145,333;2010-08-02 00:59;Mire;531,5072632;310;2
699932,1679;7225139,222;2010-08-02 01:01;Mire;531,5072632;304;2
699920,5454;7225148,496;2010-08-02 01:03;Young;494,974762;286;2
699913,6519;7225152,873;2010-08-02 01:05;Young;494,974762;282;2
699913,3007;7225190,661;2010-08-02 01:07;Mire;460,9772339;283;2
699907,9891;7225215,82;2010-08-02 01:09;Mire;460,9772339;303;2
699914,6891;7225202,675;2010-08-02 01:11;Mire;460,9772339;281;2
699899,7019;7225196,635;2010-08-02 01:13;Mire;460,9772339;262;2
699913,0096;7225203,121;2010-08-02 01:15;Mire;460,9772339;275;2
699905,0811;7225200,723;2010-08-02 01:17;Mire;460,9772339;279;2
699905,5443;7225193,863;2010-08-02 01:19;Mire;460,9772339;269;2
699898,3471;7225201,572;2010-08-02 01:21;Mire;460,9772339;286;2
699895,526;7225213,117;2010-08-02 01:23;Mire;460,9772339;273;2
699892,7076;7225221,122;2010-08-02 01:25;Mire;430,116272;289;2
699878,3584;7225205,625;2010-08-02 01:27;Young;424,2640686;282;2
699877,9201;7225207,458;2010-08-02 01:29;Young;424,2640686;307;2
699885,7708;7225209,85;2010-08-02 01:31;Mire;460,9772339;285;2
699879,347;7225200,29;2010-08-02 01:33;Mire;460,9772339;269;2
699875,131;7225178,958;2010-08-02 01:35;Young;424,2640686;284;2
699878,8716;7225184,053;2010-08-02 01:37;Young;424,2640686;283;2
699877,9959;7225178,406;2010-08-02 01:39;Young;424,2640686;282;2
699874,3209;7225173,502;2010-08-02 01:41;Young;424,2640686;287;2
699882,2216;7225170,496;2010-08-02 01:43;Mire;460,9772339;273;2
699867,8627;7225160,959;2010-08-02 01:45;Young;460,9772339;266;2
699877,9959;7225173,75;2010-08-02 01:47;Young;424,2640686;288;2
699863,4023;7225178,166;2010-08-02 01:49;Young;424,2640686;281;2
699852,6744;7225181,168;2010-08-02 01:51;Young;424,2640686;277;2
699854,4885;7225140,312;2010-08-02 01:53;Young;460,9772339;284;2
699867,5186;7225131,133;2010-08-02 01:55;Young;460,9772339;285;2
699879,7481;7225096,569;2010-08-02 01:57;Coni;531,5072632;295;2
699905,822;7225054,743;2010-08-02 01:59;Young;565,6854248;278;2
699891,5871;7225057,321;2010-08-02 02:01;Young;565,6854248;297;2
699897,7465;7225027,749;2010-08-02 02:03;Young;565,6854248;264;2
699906,1223;7225040,98;2010-08-02 02:05;Young;565,6854248;292;2
699915,2342;7225009,558;2010-08-02 02:07;Young;583,0952148;286;2
699943,0935;7225005,291;2010-08-02 02:09;Young;626,49823;320;2
699932,3963;7225010,157;2010-08-02 02:11;Young;626,49823;307;2
699946,8772;7224973,697;2010-08-02 02:13;Young;626,49823;228;2
699933,7366;7224971,692;2010-08-02 02:15;Young;626,49823;260;2
699933,2825;7224986,562;2010-08-02 02:17;Young;626,49823;277;2
699930,5318;7225019,158;2010-08-02 02:19;Young;626,49823;315;2
699934,1112;7224994,068;2010-08-02 02:21;Young;626,49823;275;2
699939,9293;7224977,697;2010-08-02 02:23;Young;626,49823;281;2
699928,857;7224983,469;2010-08-02 02:25;Young;583,0952148;250;2
699934,7684;7224986,662;2010-08-02 02:27;Young;626,49823;265;2
699930,3079;7224994,557;2010-08-02 02:29;Young;626,49823;262;2
699944,1513;7224996,608;2010-08-02 02:31;Young;626,49823;294;2
699939,0163;7225000,547;2010-08-02 02:33;Young;626,49823;222;2
699940,0071;7224996,329;2010-08-02 02:35;Young;626,49823;280;2
699937,8895;7224998,607;2010-08-02 02:37;Young;626,49823;278;2
699938,1899;7224989,501;2010-08-02 02:39;Young;626,49823;286;2
699939,441;7224989,585;2010-08-02 02:41;Young;626,49823;292;2
699936,3788;7224994,221;2010-08-02 02:43;Young;626,49823;281;2
699925,697;7225004,676;2010-08-02 02:45;Young;583,0952148;281;2
699933,0323;7224990,27;2010-08-02 02:47;Young;626,49823;265;2
699938,7964;7224996,806;2010-08-02 02:49;Young;626,49823;297;2
699920,2487;7224999,28;2010-08-02 02:52;Young;583,0952148;256;2
699932,8851;7224998,27;2010-08-02 02:54;Young;626,49823;266;2
699948,3743;7224987,58;2010-08-02 02:56;Young;626,49823;286;2
699947,3736;7224988,444;2010-08-02 02:57;Young;626,49823;268;2
699943,1193;7224990,951;2010-08-02 03:00;Young;626,49823;293;2
699942,5253;7224988,117;2010-08-02 03:02;Young;626,49823;277;2
699938,2525;7224993,23;2010-08-02 03:04;Young;626,49823;277;2
699936,4576;7224984,914;2010-08-02 03:06;Young;626,49823;257;2
699933,0915;7224992,882;2010-08-02 03:07;Young;626,49823;279;2
699932,7194;7224990,249;2010-08-02 03:10;Young;626,49823;274;2
699934,8275;7224989,274;2010-08-02 03:12;Young;626,49823;280;2
699940,6953;7224981,474;2010-08-02 03:14;Young;626,49823;300;2
699933,2233;7224974,637;2010-08-02 03:15;Young;626,49823;280;2
699932,7979;7224971,628;2010-08-02 03:18;Young;626,49823;283;2
699929,4509;7224981,647;2010-08-02 03:19;Young;626,49823;277;2
699944,0901;7224964,94;2010-08-02 03:21;Young;604,1522827;257;2
699942,4947;7224962,97;2010-08-02 03:23;Young;604,1522827;269;2
699976,7263;7224958,575;2010-08-02 03:25;Young;604,1522827;284;2
699910,9644;7225029,758;2010-08-02 03:28;Young;565,6854248;284;2
699914,0623;7225131,667;2010-08-02 03:30;Young;494,974762;272;2
699913,3585;7225131,62;2010-08-02 03:31;Young;494,974762;275;2
699911,4506;7225129,628;2010-08-02 03:33;Young;494,974762;280;2
699911,5257;7225128,516;2010-08-02 03:35;Young;494,974762;277;2
699904,5817;7225138,291;2010-08-02 03:37;Young;494,974762;295;2
699824,4627;7225175,539;2010-08-02 03:40;Young;390,5124817;292;2
699786,7313;7225203,913;2010-08-02 03:42;Young;390,5124817;284;2
699766,1962;7225249,838;2010-08-02 03:43;Young;320,1562195;291;2
699733,4385;7225267,373;2010-08-02 03:45;Young;320,1562195;291;2
699673,6687;7225224,228;2010-08-02 03:48;Mire;250;286;2
699583,9616;7225205,702;2010-08-02 03:49;Mire;250;285;2
699536,1413;7225150,7;2010-08-02 03:52;Bleav;269,2582397;271;2
699547,0617;7225133,182;2010-08-02 03:53;Bleav;269,2582397;246;2
699539,235;7225125,763;2010-08-02 03:56;Bleav;269,2582397;278;2
699477,8664;7225228,729;2010-08-02 03:58;Bleav;150;298;2
699468,2191;7225240,186;2010-08-02 03:59;Bleav;150;303;2
699470,5721;7225247,236;2010-08-02 04:02;Bleav;150;288;2
699481,255;7225237,898;2010-08-02 04:04;Mire;158,1138763;275;2
699439,1631;7225230,779;2010-08-02 04:06;Bleav;150;287;2
699391,4737;7225185,473;2010-08-02 04:08;Young;150;271;2
699351,5647;7225260,271;2010-08-02 04:10;Young;100;286;2
699341,9295;7225244,721;2010-08-02 04:11;Young;100;275;2
699230,4097;7225286,576;2010-08-02 04:14;Young;0;276;2
699066,356;7225343,529;2010-08-02 04:16;Coni;200;276;2
698990,774;7225304,179;2010-08-02 04:17;Coni;223,6067963;287;2
698940,7994;7225267,109;2010-08-02 04:20;Coni;254,9509735;250;2
698877,7826;7225218,36;2010-08-02 04:22;Coni;350;329;2
698758,7429;7225166,413;2010-08-02 04:23;Coni;450;308;2
698728,0427;7225197,88;2010-08-02 04:25;Coni;500;244;2
698678,2403;7225183,922;2010-08-02 04:28;Coni;550;260;2
698629,8407;7225205,261;2010-08-02 04:29;Coni;550;260;2
698607,3917;7225221,45;2010-08-02 04:31;Mire;602,0797119;254;2
698673,7215;7225258,307;2010-08-02 04:33;Mire;552,2680664;271;2
698680,5222;7225262,302;2010-08-02 04:35;Coni;502,4937744;270;2
698693,2297;7225271,909;2010-08-02 04:38;Coni;509,901947;270;2
698741,7199;7225312,414;2010-08-02 04:40;Coni;460,9772339;282;2
698707,3708;7225318,677;2010-08-02 04:41;Coni;509,901947;265;2
698689,6378;7225383,981;2010-08-02 04:43;Coni;538,5164795;272;2
698704,426;7225474,935;2010-08-02 04:45;Coni;570,0877075;278;2
698681,3;7225482,51;2010-08-02 04:47;Coni;570,0877075;258;2
698719,3117;7225518,773;2010-08-02 04:49;Coni;570,0877075;291;2
698695,4955;7225526,116;2010-08-02 04:51;Coni;585,2349854;214;2
698696,7622;7225556,373;2010-08-02 04:53;Coni;585,2349854;317;2
698640,0101;7225620,363;2010-08-02 04:55;Coni;670,8203735;297;2
698531,127;7225586,986;2010-08-02 04:57;Coni;743,3034668;263;2
698423,8156;7225528,946;2010-08-02 04:59;Coni;873,2124634;253;2
698370,3673;7225486,252;2010-08-02 05:02;Coni;901,3878174;277;2
698378,2674;7225476,164;2010-08-02 05:03;Coni;901,3878174;324;2
698329,5314;7225408,828;2010-08-02 05:06;Coni;873,2124634;291;2
698279,1822;7225445,315;2010-08-02 05:07;Coni;934,0770874;271;2
698305,0474;7225450,772;2010-08-02 05:10;Coni;934,0770874;264;2
698302,978;7225502,785;2010-08-02 05:12;Coni;948,6832886;275;2
698239,0895;7225502,233;2010-08-02 05:14;Coni;996,2429199;258;2
698205,8107;7225492,555;2010-08-02 05:15;Coni;1044,03064;285;2
698190,8293;7225488,758;2010-08-02 05:17;Coni;1044,03064;296;2
698198,8414;7225547,406;2010-08-02 05:20;Coni;1059,480957;273;2
698210,3383;7225561,027;2010-08-02 05:22;Coni;1059,480957;234;2
698166,7482;7225599,831;2010-08-02 05:24;Mire;1123,610229;250;2
698155,5668;7225579,153;2010-08-02 05:25;Mire;1123,610229;268;2
698109,1756;7225594,116;2010-08-02 05:28;Coni;1170,469971;248;2
698017,7169;7225498,599;2010-08-02 05:30;Mire;1236,931641;98;2
697931,0236;7225489,077;2010-08-02 05:32;Coni;1285,495972;258;2
697877,2241;7225641,934;2010-08-02 05:34;Coni;1423,024902;272;2
697878,9343;7225631,618;2010-08-02 05:36;Coni;1423,024902;268;2
697884,2118;7225688,964;2010-08-02 05:37;Coni;1392,838867;240;2
697723,0429;7225635,36;2010-08-02 05:39;Coni;1566,046021;264;2
697747,8121;7225596,038;2010-08-02 05:41;Coni;1504,160889;346;2
697736,5025;7225490,237;2010-08-02 05:44;Coni;1480,709229;244;2
697777,0096;7225510,45;2010-08-02 05:45;Coni;1480,709229;249;2
697843,1854;7225543,739;2010-08-02 05:48;Coni;1394,632568;283;2
697896,7146;7225581,773;2010-08-02 05:49;Coni;1360,147095;261;2
697849,3878;7225521,431;2010-08-02 05:52;Coni;1394,632568;271;2
697848,3959;7225524,531;2010-08-02 05:54;Coni;1394,632568;239;2
697833,7473;7225553,352;2010-08-02 05:56;Coni;1394,632568;318;2
